Reported Date,Monitor ID,Monitor UUID,Monitor Name,Monitor Tags,Media ID,Media Name,Playback Date,Media Duration,Media Tags
2025-08-01 23:36:02.877160+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24825352,cliente1_v12,2025-08-01 00:30:44.966778+00:00,6000,[]
2025-08-01 23:36:02.877160+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24825402,cliente2_v12,2025-08-01 00:30:51.171822+00:00,6000,[]
2025-08-01 23:36:02.877160+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24825742,cliente3_v12,2025-08-01 00:30:57.379660+00:00,6000,[]
2025-08-01 23:36:02.877160+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24825773,cliente4_v12,2025-08-01 00:31:03.586051+00:00,6000,[]
2025-08-01 23:36:02.877160+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24825816,cliente5_v12,2025-08-01 00:31:09.792580+00:00,6000,[]
2025-08-01 23:36:09.674710+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826223,cliente14_v13,2025-08-01 00:35:10.064111+00:00,6000,[]
2025-08-01 23:36:09.674710+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24825865,cliente6_v12,2025-08-01 00:31:15.997850+00:00,6000,[]
2025-08-01 23:36:09.674710+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24825910,cliente7_v12,2025-08-01 00:31:22.204763+00:00,6000,[]
2025-08-01 23:36:09.674710+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24825972,cliente9_v12,2025-08-01 00:31:28.410276+00:00,6000,[]
2025-08-01 23:36:09.674710+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826013,cliente10_v12,2025-08-01 00:31:34.616032+00:00,6000,[]
2025-08-01 23:36:09.674710+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826045,cliente11_v12,2025-08-01 00:31:40.822400+00:00,6000,[]
2025-08-01 23:36:09.674710+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826072,cliente12_v12,2025-08-01 00:31:48.162516+00:00,6000,[]
2025-08-01 23:36:09.674710+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826181,cliente13_v12,2025-08-01 00:31:53.693433+00:00,4920,[]
2025-08-01 23:36:09.674710+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826224,cliente14_v12,2025-08-01 00:32:00.361687+00:00,6000,[]
2025-08-01 23:36:09.674710+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826252,cliente15_v12,2025-08-01 00:32:06.996976+00:00,6000,[]
2025-08-01 23:36:09.674710+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826307,cliente16_v12,2025-08-01 00:32:12.584173+00:00,5000,[]
2025-08-01 23:36:09.674710+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826349,cliente17_v12,2025-08-01 00:32:19.263442+00:00,6000,[]
2025-08-01 23:36:09.674710+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826383,cliente18_v12,2025-08-01 00:32:25.962244+00:00,6000,[]
2025-08-01 23:36:09.674710+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826426,cliente19_v12,2025-08-01 00:32:31.594639+00:00,4920,[]
2025-08-01 23:36:09.674710+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826455,cliente20_v12,2025-08-01 00:32:38.256367+00:00,6000,[]
2025-08-01 23:36:09.674710+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826542,cliente21_v12,2025-08-01 00:32:44.106652+00:00,5160,[]
2025-08-01 23:36:09.674710+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826591,cliente22_v12,2025-08-01 00:32:50.790586+00:00,6000,[]
2025-08-01 23:36:09.674710+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826644,cliente23_v12,2025-08-01 00:32:56.496901+00:00,5040,[]
2025-08-01 23:36:09.674710+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826677,cliente24_v12,2025-08-01 00:33:03.225809+00:00,6000,[]
2025-08-01 23:36:09.674710+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826730,cliente25_v12,2025-08-01 00:33:09.271929+00:00,5400,[]
2025-08-01 23:36:09.674710+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826765,cliente26_v12,2025-08-01 00:33:15.174384+00:00,5280,[]
2025-08-01 23:36:09.674710+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826787,cliente27_v12,2025-08-01 00:33:21.894954+00:00,6000,[]
2025-08-01 23:36:09.674710+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826829,cliente28_v12,2025-08-01 00:33:28.452773+00:00,5840,[]
2025-08-01 23:36:09.674710+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826916,cliente29_v12,2025-08-01 00:33:35.152811+00:00,6000,[]
2025-08-01 23:36:09.674710+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826948,cliente30_v12,2025-08-01 00:33:41.887630+00:00,6070,[]
2025-08-01 23:36:09.674710+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24825350,cliente1_v13,2025-08-01 00:33:48.435629+00:00,6000,[]
2025-08-01 23:36:09.674710+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24825399,cliente2_v13,2025-08-01 00:33:54.640308+00:00,6000,[]
2025-08-01 23:36:09.674710+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24825738,cliente3_v13,2025-08-01 00:34:00.845494+00:00,6000,[]
2025-08-01 23:36:09.674710+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24825771,cliente4_v13,2025-08-01 00:34:07.052436+00:00,6000,[]
2025-08-01 23:36:09.674710+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24825817,cliente5_v13,2025-08-01 00:34:13.258426+00:00,6000,[]
2025-08-01 23:36:09.674710+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24825864,cliente6_v13,2025-08-01 00:34:19.463512+00:00,6000,[]
2025-08-01 23:36:09.674710+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24825909,cliente7_v13,2025-08-01 00:34:25.667965+00:00,6000,[]
2025-08-01 23:36:09.674710+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24825950,cliente8_v13,2025-08-01 00:34:31.874418+00:00,6000,[]
2025-08-01 23:36:09.674710+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24825974,cliente9_v13,2025-08-01 00:34:38.078869+00:00,6000,[]
2025-08-01 23:36:09.674710+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826012,cliente10_v13,2025-08-01 00:34:44.284454+00:00,6000,[]
2025-08-01 23:36:09.674710+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826046,cliente11_v13,2025-08-01 00:34:50.488260+00:00,6000,[]
2025-08-01 23:36:09.674710+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826071,cliente12_v13,2025-08-01 00:34:57.759402+00:00,6000,[]
2025-08-01 23:36:09.674710+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826180,cliente13_v13,2025-08-01 00:35:03.361430+00:00,4920,[]
2025-08-01 23:36:09.674710+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826250,cliente15_v13,2025-08-01 00:35:16.674522+00:00,6000,[]
2025-08-01 23:36:09.674710+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826308,cliente16_v13,2025-08-01 00:35:22.307652+00:00,5000,[]
2025-08-01 23:36:09.674710+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826350,cliente17_v13,2025-08-01 00:35:28.932276+00:00,6000,[]
2025-08-01 23:36:09.674710+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826385,cliente18_v13,2025-08-01 00:35:35.643910+00:00,6000,[]
2025-08-01 23:36:09.674710+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826425,cliente19_v13,2025-08-01 00:35:41.223905+00:00,4920,[]
2025-08-01 23:36:09.674710+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826454,cliente20_v13,2025-08-01 00:35:47.949077+00:00,6000,[]
2025-08-01 23:36:09.674710+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826543,cliente21_v13,2025-08-01 00:35:53.785940+00:00,5160,[]
2025-08-01 23:36:09.674710+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826588,cliente22_v13,2025-08-01 00:36:00.495296+00:00,6000,[]
2025-08-01 23:36:09.674710+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826642,cliente23_v13,2025-08-01 00:36:06.140431+00:00,5040,[]
2025-08-01 23:36:09.674710+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826675,cliente24_v13,2025-08-01 00:36:12.867478+00:00,6000,[]
2025-08-01 23:36:09.674710+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826729,cliente25_v13,2025-08-01 00:36:18.892444+00:00,5400,[]
2025-08-01 23:36:09.674710+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826761,cliente26_v13,2025-08-01 00:36:24.847381+00:00,5280,[]
2025-08-01 23:36:09.674710+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826786,cliente27_v13,2025-08-01 00:36:31.561982+00:00,6000,[]
2025-08-01 23:36:09.674710+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826827,cliente28_v13,2025-08-01 00:36:38.009173+00:00,5840,[]
2025-08-01 23:36:09.674710+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826917,cliente29_v13,2025-08-01 00:36:44.691726+00:00,6000,[]
2025-08-01 23:36:09.674710+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826947,cliente30_v13,2025-08-01 00:36:51.421202+00:00,6070,[]
2025-08-01 23:36:09.674710+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24825351,cliente1_v14,2025-08-01 00:36:57.965293+00:00,6000,[]
2025-08-01 23:36:09.674710+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24825397,cliente2_v14,2025-08-01 00:37:04.170773+00:00,6000,[]
2025-08-01 23:36:09.674710+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24825735,cliente3_v14,2025-08-01 00:37:10.379281+00:00,6000,[]
2025-08-01 23:36:09.674710+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24825770,cliente4_v14,2025-08-01 00:37:16.585102+00:00,6000,[]
